Date,ConfirmedCases,name
2020-01-23,0.0,Botswana_
2020-01-24,0.0,Botswana_
2020-01-25,0.0,Botswana_
2020-01-26,0.0,Botswana_
2020-01-27,0.0,Botswana_
2020-01-28,0.0,Botswana_
2020-01-29,0.0,Botswana_
2020-01-30,0.0,Botswana_
2020-01-31,0.0,Botswana_
2020-02-01,0.0,Botswana_
2020-02-02,0.0,Botswana_
2020-02-03,0.0,Botswana_
2020-02-04,0.0,Botswana_
2020-02-05,0.0,Botswana_
2020-02-06,0.0,Botswana_
2020-02-07,0.0,Botswana_
2020-02-08,0.0,Botswana_
2020-02-09,0.0,Botswana_
2020-02-10,0.0,Botswana_
2020-02-11,0.0,Botswana_
2020-02-12,0.0,Botswana_
2020-02-13,0.0,Botswana_
2020-02-14,0.0,Botswana_
2020-02-15,0.0,Botswana_
2020-02-16,0.0,Botswana_
2020-02-17,0.0,Botswana_
2020-02-18,0.0,Botswana_
2020-02-19,0.0,Botswana_
2020-02-20,0.0,Botswana_
2020-02-21,0.0,Botswana_
2020-02-22,0.0,Botswana_
2020-02-23,0.0,Botswana_
2020-02-24,0.0,Botswana_
2020-02-25,0.0,Botswana_
2020-02-26,0.0,Botswana_
2020-02-27,0.0,Botswana_
2020-02-28,0.0,Botswana_
2020-02-29,0.0,Botswana_
2020-03-01,0.0,Botswana_
2020-03-02,0.0,Botswana_
2020-03-03,0.0,Botswana_
2020-03-04,0.0,Botswana_
2020-03-05,0.0,Botswana_
2020-03-06,0.0,Botswana_
2020-03-07,0.0,Botswana_
2020-03-08,0.0,Botswana_
2020-03-09,0.0,Botswana_
2020-03-10,0.0,Botswana_
2020-03-11,0.0,Botswana_
2020-03-12,0.0,Botswana_
2020-03-13,0.0,Botswana_
2020-03-14,0.0,Botswana_
2020-03-15,0.0,Botswana_
2020-03-16,0.0,Botswana_
2020-03-17,0.0,Botswana_
2020-03-18,0.0,Botswana_
2020-03-19,0.0,Botswana_
2020-03-20,0.0,Botswana_
2020-03-21,0.0,Botswana_
2020-03-22,0.0,Botswana_
2020-03-23,0.0,Botswana_
2020-03-24,0.0,Botswana_
2020-03-25,0.0,Botswana_
2020-03-26,0.0,Botswana_
2020-03-27,0.0,Botswana_
2020-03-28,0.0,Botswana_
2020-03-29,0.0,Botswana_
2020-03-30,3.0,Botswana_
2020-03-31,4.0,Botswana_
2020-04-01,4.0,Botswana_
2020-04-02,4.0,Botswana_
2020-01-22,0.0,Brazil_
2020-01-23,0.0,Brazil_
2020-01-24,0.0,Brazil_
2020-01-25,0.0,Brazil_
2020-01-26,0.0,Brazil_
2020-01-27,0.0,Brazil_
2020-01-28,0.0,Brazil_
2020-01-29,0.0,Brazil_
2020-01-30,0.0,Brazil_
2020-01-31,0.0,Brazil_
2020-02-01,0.0,Brazil_
2020-02-02,0.0,Brazil_
2020-02-03,0.0,Brazil_
2020-02-04,0.0,Brazil_
2020-02-05,0.0,Brazil_
2020-02-06,0.0,Brazil_
2020-02-07,0.0,Brazil_
2020-02-08,0.0,Brazil_
2020-02-09,0.0,Brazil_
2020-02-10,0.0,Brazil_
2020-02-11,0.0,Brazil_
2020-02-12,0.0,Brazil_
2020-02-13,0.0,Brazil_
2020-02-14,0.0,Brazil_
2020-02-15,0.0,Brazil_
2020-02-16,0.0,Brazil_
2020-02-17,0.0,Brazil_
2020-02-18,0.0,Brazil_
2020-02-19,0.0,Brazil_
2020-02-20,0.0,Brazil_
2020-02-21,0.0,Brazil_
2020-02-22,0.0,Brazil_
2020-02-23,0.0,Brazil_
2020-02-24,0.0,Brazil_
2020-02-25,0.0,Brazil_
2020-02-26,1.0,Brazil_
2020-02-27,1.0,Brazil_
2020-02-28,1.0,Brazil_
2020-02-29,2.0,Brazil_
2020-03-01,2.0,Brazil_
2020-03-02,2.0,Brazil_
2020-03-03,2.0,Brazil_
2020-03-04,4.0,Brazil_
2020-03-05,4.0,Brazil_
2020-03-06,13.0,Brazil_
2020-03-07,13.0,Brazil_
2020-03-08,20.0,Brazil_
2020-03-09,25.0,Brazil_
2020-03-10,31.0,Brazil_
2020-03-11,38.0,Brazil_
2020-03-12,52.0,Brazil_
2020-03-13,151.0,Brazil_
2020-03-14,151.0,Brazil_
2020-03-15,162.0,Brazil_
2020-03-16,200.0,Brazil_
2020-03-17,321.0,Brazil_
2020-03-18,372.0,Brazil_
2020-03-19,621.0,Brazil_
2020-03-20,793.0,Brazil_
2020-03-21,1021.0,Brazil_
2020-03-22,1546.0,Brazil_
2020-03-23,1924.0,Brazil_
2020-03-24,2247.0,Brazil_
2020-03-25,2554.0,Brazil_
2020-03-26,2985.0,Brazil_
2020-03-27,3417.0,Brazil_
2020-03-28,3904.0,Brazil_
2020-03-29,4256.0,Brazil_
2020-03-30,4579.0,Brazil_
2020-03-31,5717.0,Brazil_
2020-04-01,6836.0,Brazil_
2020-04-02,8044.0,Brazil_
2020-01-22,0.0,Brunei_
2020-01-23,0.0,Brunei_
2020-01-24,0.0,Brunei_
2020-01-25,0.0,Brunei_
2020-01-26,0.0,Brunei_
2020-01-27,0.0,Brunei_
2020-01-28,0.0,Brunei_
2020-01-29,0.0,Brunei_
2020-01-30,0.0,Brunei_
2020-01-31,0.0,Brunei_
2020-02-01,0.0,Brunei_
2020-02-02,0.0,Brunei_
2020-02-03,0.0,Brunei_
2020-02-04,0.0,Brunei_
2020-02-05,0.0,Brunei_
2020-02-06,0.0,Brunei_
2020-02-07,0.0,Brunei_
2020-02-08,0.0,Brunei_
2020-02-09,0.0,Brunei_
2020-02-10,0.0,Brunei_
2020-02-11,0.0,Brunei_
2020-02-12,0.0,Brunei_
2020-02-13,0.0,Brunei_
2020-02-14,0.0,Brunei_
2020-02-15,0.0,Brunei_
2020-02-16,0.0,Brunei_
2020-02-17,0.0,Brunei_
2020-02-18,0.0,Brunei_
2020-02-19,0.0,Brunei_
2020-02-20,0.0,Brunei_
2020-02-21,0.0,Brunei_
2020-02-22,0.0,Brunei_
2020-02-23,0.0,Brunei_
2020-02-24,0.0,Brunei_
2020-02-25,0.0,Brunei_
2020-02-26,0.0,Brunei_
2020-02-27,0.0,Brunei_
2020-02-28,0.0,Brunei_
2020-02-29,0.0,Brunei_
2020-03-01,0.0,Brunei_
2020-03-02,0.0,Brunei_
2020-03-03,0.0,Brunei_
2020-03-04,0.0,Brunei_
2020-03-05,0.0,Brunei_
2020-03-06,0.0,Brunei_
2020-03-07,0.0,Brunei_
2020-03-08,0.0,Brunei_
2020-03-09,1.0,Brunei_
2020-03-10,1.0,Brunei_
2020-03-11,11.0,Brunei_
2020-03-12,11.0,Brunei_
2020-03-13,37.0,Brunei_
2020-03-14,40.0,Brunei_
2020-03-15,50.0,Brunei_
2020-03-16,54.0,Brunei_
2020-03-17,56.0,Brunei_
2020-03-18,68.0,Brunei_
2020-03-19,75.0,Brunei_
2020-03-20,78.0,Brunei_
2020-03-21,83.0,Brunei_
2020-03-22,88.0,Brunei_
2020-03-23,91.0,Brunei_
2020-03-24,104.0,Brunei_
2020-03-25,109.0,Brunei_
2020-03-26,114.0,Brunei_
2020-03-27,115.0,Brunei_
2020-03-28,120.0,Brunei_
2020-03-29,126.0,Brunei_
2020-03-30,127.0,Brunei_
2020-03-31,129.0,Brunei_
2020-04-01,131.0,Brunei_
2020-04-02,133.0,Brunei_
2020-01-22,0.0,Bulgaria_
2020-01-23,0.0,Bulgaria_
2020-01-24,0.0,Bulgaria_
2020-01-25,0.0,Bulgaria_
2020-01-26,0.0,Bulgaria_
2020-01-27,0.0,Bulgaria_
2020-01-28,0.0,Bulgaria_
2020-01-29,0.0,Bulgaria_
2020-01-30,0.0,Bulgaria_
2020-01-31,0.0,Bulgaria_
2020-02-01,0.0,Bulgaria_
2020-02-02,0.0,Bulgaria_
2020-02-03,0.0,Bulgaria_
2020-02-04,0.0,Bulgaria_
2020-02-05,0.0,Bulgaria_
2020-02-06,0.0,Bulgaria_
2020-02-07,0.0,Bulgaria_
2020-02-08,0.0,Bulgaria_
2020-02-09,0.0,Bulgaria_
2020-02-10,0.0,Bulgaria_
2020-02-11,0.0,Bulgaria_
2020-02-12,0.0,Bulgaria_
2020-02-13,0.0,Bulgaria_
2020-02-14,0.0,Bulgaria_
2020-02-15,0.0,Bulgaria_
2020-02-16,0.0,Bulgaria_
2020-02-17,0.0,Bulgaria_
2020-02-18,0.0,Bulgaria_
2020-02-19,0.0,Bulgaria_
2020-02-20,0.0,Bulgaria_
2020-02-21,0.0,Bulgaria_
2020-02-22,0.0,Bulgaria_
2020-02-23,0.0,Bulgaria_
2020-02-24,0.0,Bulgaria_
2020-02-25,0.0,Bulgaria_
2020-02-26,0.0,Bulgaria_
2020-02-27,0.0,Bulgaria_
2020-02-28,0.0,Bulgaria_
2020-02-29,0.0,Bulgaria_
2020-03-01,0.0,Bulgaria_
2020-03-02,0.0,Bulgaria_
2020-03-03,0.0,Bulgaria_
2020-03-04,0.0,Bulgaria_
2020-03-05,0.0,Bulgaria_
2020-03-06,0.0,Bulgaria_
2020-03-07,0.0,Bulgaria_
2020-03-08,4.0,Bulgaria_
2020-03-09,4.0,Bulgaria_
2020-03-10,4.0,Bulgaria_
2020-03-11,7.0,Bulgaria_
2020-03-12,7.0,Bulgaria_
2020-03-13,23.0,Bulgaria_
2020-03-14,41.0,Bulgaria_
2020-03-15,51.0,Bulgaria_
2020-03-16,52.0,Bulgaria_
2020-03-17,67.0,Bulgaria_
2020-03-18,92.0,Bulgaria_
2020-03-19,94.0,Bulgaria_
2020-03-20,127.0,Bulgaria_
2020-03-21,163.0,Bulgaria_
2020-03-22,187.0,Bulgaria_
2020-03-23,201.0,Bulgaria_
2020-03-24,218.0,Bulgaria_
2020-03-25,242.0,Bulgaria_
2020-03-26,264.0,Bulgaria_
2020-03-27,293.0,Bulgaria_
2020-03-28,331.0,Bulgaria_
2020-03-29,346.0,Bulgaria_
2020-03-30,359.0,Bulgaria_
2020-03-31,399.0,Bulgaria_
2020-04-01,422.0,Bulgaria_
2020-04-02,457.0,Bulgaria_
2020-01-22,0.0,Burkina Faso_
2020-01-23,0.0,Burkina Faso_
2020-01-24,0.0,Burkina Faso_
2020-01-25,0.0,Burkina Faso_
2020-01-26,0.0,Burkina Faso_
2020-01-27,0.0,Burkina Faso_
2020-01-28,0.0,Burkina Faso_
2020-01-29,0.0,Burkina Faso_
2020-01-30,0.0,Burkina Faso_
2020-01-31,0.0,Burkina Faso_
2020-02-01,0.0,Burkina Faso_
2020-02-02,0.0,Burkina Faso_
2020-02-03,0.0,Burkina Faso_
2020-02-04,0.0,Burkina Faso_
2020-02-05,0.0,Burkina Faso_
2020-02-06,0.0,Burkina Faso_
2020-02-07,0.0,Burkina Faso_
2020-02-08,0.0,Burkina Faso_
2020-02-09,0.0,Burkina Faso_
2020-02-10,0.0,Burkina Faso_
2020-02-11,0.0,Burkina Faso_
2020-02-12,0.0,Burkina Faso_
2020-02-13,0.0,Burkina Faso_
2020-02-14,0.0,Burkina Faso_
2020-02-15,0.0,Burkina Faso_
2020-02-16,0.0,Burkina Faso_
2020-02-17,0.0,Burkina Faso_
2020-02-18,0.0,Burkina Faso_
2020-02-19,0.0,Burkina Faso_
2020-02-20,0.0,Burkina Faso_
2020-02-21,0.0,Burkina Faso_
2020-02-22,0.0,Burkina Faso_
2020-02-23,0.0,Burkina Faso_
2020-02-24,0.0,Burkina Faso_
2020-02-25,0.0,Burkina Faso_
2020-02-26,0.0,Burkina Faso_
2020-02-27,0.0,Burkina Faso_
2020-02-28,0.0,Burkina Faso_
2020-02-29,0.0,Burkina Faso_
2020-03-01,0.0,Burkina Faso_
2020-03-02,0.0,Burkina Faso_
2020-03-03,0.0,Burkina Faso_
2020-03-04,0.0,Burkina Faso_
2020-03-05,0.0,Burkina Faso_
2020-03-06,0.0,Burkina Faso_
2020-03-07,0.0,Burkina Faso_
2020-03-08,0.0,Burkina Faso_
2020-03-09,0.0,Burkina Faso_
2020-03-10,1.0,Burkina Faso_
2020-03-11,2.0,Burkina Faso_
2020-03-12,2.0,Burkina Faso_
2020-03-13,2.0,Burkina Faso_
2020-03-14,2.0,Burkina Faso_
2020-03-15,3.0,Burkina Faso_
2020-03-16,15.0,Burkina Faso_
2020-03-17,15.0,Burkina Faso_
2020-03-18,20.0,Burkina Faso_
2020-03-19,33.0,Burkina Faso_
2020-03-20,40.0,Burkina Faso_
2020-03-21,64.0,Burkina Faso_
2020-03-22,75.0,Burkina Faso_
2020-03-23,99.0,Burkina Faso_
2020-03-24,114.0,Burkina Faso_
2020-03-25,146.0,Burkina Faso_
2020-03-26,152.0,Burkina Faso_
2020-03-27,180.0,Burkina Faso_
2020-03-28,207.0,Burkina Faso_
2020-03-29,222.0,Burkina Faso_
2020-03-30,246.0,Burkina Faso_
2020-03-31,261.0,Burkina Faso_
2020-04-01,282.0,Burkina Faso_
2020-04-02,288.0,Burkina Faso_
2020-01-22,0.0,Burma_
2020-01-23,0.0,Burma_
2020-01-24,0.0,Burma_
2020-01-25,0.0,Burma_
2020-01-26,0.0,Burma_
2020-01-27,0.0,Burma_
2020-01-28,0.0,Burma_
2020-01-29,0.0,Burma_
2020-01-30,0.0,Burma_
2020-01-31,0.0,Burma_
2020-02-01,0.0,Burma_
2020-02-02,0.0,Burma_
2020-02-03,0.0,Burma_
2020-02-04,0.0,Burma_
2020-02-05,0.0,Burma_
2020-02-06,0.0,Burma_
2020-02-07,0.0,Burma_
2020-02-08,0.0,Burma_
2020-02-09,0.0,Burma_
2020-02-10,0.0,Burma_
2020-02-11,0.0,Burma_
2020-02-12,0.0,Burma_
2020-02-13,0.0,Burma_
2020-02-14,0.0,Burma_
2020-02-15,0.0,Burma_
2020-02-16,0.0,Burma_
2020-02-17,0.0,Burma_
2020-02-18,0.0,Burma_
2020-02-19,0.0,Burma_
2020-02-20,0.0,Burma_
2020-02-21,0.0,Burma_
2020-02-22,0.0,Burma_
2020-02-23,0.0,Burma_
2020-02-24,0.0,Burma_
2020-02-25,0.0,Burma_
2020-02-26,0.0,Burma_
2020-02-27,0.0,Burma_
2020-02-28,0.0,Burma_
2020-02-29,0.0,Burma_
2020-03-01,0.0,Burma_
2020-03-02,0.0,Burma_
2020-03-03,0.0,Burma_
2020-03-04,0.0,Burma_
2020-03-05,0.0,Burma_
2020-03-06,0.0,Burma_
2020-03-07,0.0,Burma_
2020-03-08,0.0,Burma_
2020-03-09,0.0,Burma_
2020-03-10,0.0,Burma_
2020-03-11,0.0,Burma_
2020-03-12,0.0,Burma_
2020-03-13,0.0,Burma_
2020-03-14,0.0,Burma_
2020-03-15,0.0,Burma_
2020-03-16,0.0,Burma_
2020-03-17,0.0,Burma_
2020-03-18,0.0,Burma_
2020-03-19,0.0,Burma_
2020-03-20,0.0,Burma_
2020-03-21,0.0,Burma_
2020-03-22,0.0,Burma_
2020-03-23,0.0,Burma_
2020-03-24,0.0,Burma_
2020-03-25,0.0,Burma_
2020-03-26,0.0,Burma_
2020-03-27,8.0,Burma_
2020-03-28,8.0,Burma_
2020-03-29,10.0,Burma_
2020-03-30,14.0,Burma_
2020-03-31,15.0,Burma_
2020-04-01,15.0,Burma_
2020-04-02,20.0,Burma_
2020-01-22,0.0,Burundi_
2020-01-23,0.0,Burundi_
2020-01-24,0.0,Burundi_
2020-01-25,0.0,Burundi_
2020-01-26,0.0,Burundi_
2020-01-27,0.0,Burundi_
2020-01-28,0.0,Burundi_
2020-01-29,0.0,Burundi_
2020-01-30,0.0,Burundi_
2020-01-31,0.0,Burundi_
2020-02-01,0.0,Burundi_
2020-02-02,0.0,Burundi_
2020-02-03,0.0,Burundi_
2020-02-04,0.0,Burundi_
2020-02-05,0.0,Burundi_
2020-02-06,0.0,Burundi_
2020-02-07,0.0,Burundi_
2020-02-08,0.0,Burundi_
2020-02-09,0.0,Burundi_
2020-02-10,0.0,Burundi_
2020-02-11,0.0,Burundi_
2020-02-12,0.0,Burundi_
2020-02-13,0.0,Burundi_
2020-02-14,0.0,Burundi_
2020-02-15,0.0,Burundi_
2020-02-16,0.0,Burundi_
2020-02-17,0.0,Burundi_
2020-02-18,0.0,Burundi_
2020-02-19,0.0,Burundi_
2020-02-20,0.0,Burundi_
2020-02-21,0.0,Burundi_
2020-02-22,0.0,Burundi_
2020-02-23,0.0,Burundi_
2020-02-24,0.0,Burundi_
2020-02-25,0.0,Burundi_
2020-02-26,0.0,Burundi_
2020-02-27,0.0,Burundi_
2020-02-28,0.0,Burundi_
2020-02-29,0.0,Burundi_
2020-03-01,0.0,Burundi_
2020-03-02,0.0,Burundi_
2020-03-03,0.0,Burundi_
2020-03-04,0.0,Burundi_
2020-03-05,0.0,Burundi_
2020-03-06,0.0,Burundi_
2020-03-07,0.0,Burundi_
2020-03-08,0.0,Burundi_
2020-03-09,0.0,Burundi_
2020-03-10,0.0,Burundi_
2020-03-11,0.0,Burundi_
2020-03-12,0.0,Burundi_
2020-03-13,0.0,Burundi_
2020-03-14,0.0,Burundi_
2020-03-15,0.0,Burundi_
2020-03-16,0.0,Burundi_
2020-03-17,0.0,Burundi_
2020-03-18,0.0,Burundi_
2020-03-19,0.0,Burundi_
2020-03-20,0.0,Burundi_
2020-03-21,0.0,Burundi_
2020-03-22,0.0,Burundi_
2020-03-23,0.0,Burundi_
2020-03-24,0.0,Burundi_
2020-03-25,0.0,Burundi_
2020-03-26,0.0,Burundi_
2020-03-27,0.0,Burundi_
2020-03-28,0.0,Burundi_
2020-03-29,0.0,Burundi_
2020-03-30,0.0,Burundi_
2020-03-31,2.0,Burundi_
2020-04-01,2.0,Burundi_
2020-04-02,3.0,Burundi_
2020-01-22,0.0,Cabo Verde_
2020-01-23,0.0,Cabo Verde_
2020-01-24,0.0,Cabo Verde_
2020-01-25,0.0,Cabo Verde_
2020-01-26,0.0,Cabo Verde_
2020-01-27,0.0,Cabo Verde_
2020-01-28,0.0,Cabo Verde_
2020-01-29,0.0,Cabo Verde_
2020-01-30,0.0,Cabo Verde_
2020-01-31,0.0,Cabo Verde_
2020-02-01,0.0,Cabo Verde_
2020-02-02,0.0,Cabo Verde_
2020-02-03,0.0,Cabo Verde_
2020-02-04,0.0,Cabo Verde_
2020-02-05,0.0,Cabo Verde_
2020-02-06,0.0,Cabo Verde_
2020-02-07,0.0,Cabo Verde_
2020-02-08,0.0,Cabo Verde_
2020-02-09,0.0,Cabo Verde_
2020-02-10,0.0,Cabo Verde_
2020-02-11,0.0,Cabo Verde_
2020-02-12,0.0,Cabo Verde_
2020-02-13,0.0,Cabo Verde_
2020-02-14,0.0,Cabo Verde_
2020-02-15,0.0,Cabo Verde_
2020-02-16,0.0,Cabo Verde_
2020-02-17,0.0,Cabo Verde_
2020-02-18,0.0,Cabo Verde_
2020-02-19,0.0,Cabo Verde_
2020-02-20,0.0,Cabo Verde_
2020-02-21,0.0,Cabo Verde_
2020-02-22,0.0,Cabo Verde_
2020-02-23,0.0,Cabo Verde_
2020-02-24,0.0,Cabo Verde_
2020-02-25,0.0,Cabo Verde_
2020-02-26,0.0,Cabo Verde_
2020-02-27,0.0,Cabo Verde_
2020-02-28,0.0,Cabo Verde_
2020-02-29,0.0,Cabo Verde_
2020-03-01,0.0,Cabo Verde_
2020-03-02,0.0,Cabo Verde_
2020-03-03,0.0,Cabo Verde_
2020-03-04,0.0,Cabo Verde_
2020-03-05,0.0,Cabo Verde_
2020-03-06,0.0,Cabo Verde_
2020-03-07,0.0,Cabo Verde_
2020-03-08,0.0,Cabo Verde_
2020-03-09,0.0,Cabo Verde_
2020-03-10,0.0,Cabo Verde_
2020-03-11,0.0,Cabo Verde_
2020-03-12,0.0,Cabo Verde_
2020-03-13,0.0,Cabo Verde_
2020-03-14,0.0,Cabo Verde_
2020-03-15,0.0,Cabo Verde_
2020-03-16,0.0,Cabo Verde_
2020-03-17,0.0,Cabo Verde_
2020-03-18,0.0,Cabo Verde_
2020-03-19,0.0,Cabo Verde_
2020-03-20,1.0,Cabo Verde_
2020-03-21,3.0,Cabo Verde_
2020-03-22,3.0,Cabo Verde_
2020-03-23,3.0,Cabo Verde_
2020-03-24,3.0,Cabo Verde_
2020-03-25,4.0,Cabo Verde_
2020-03-26,4.0,Cabo Verde_
2020-03-27,5.0,Cabo Verde_
2020-03-28,5.0,Cabo Verde_
2020-03-29,6.0,Cabo Verde_
2020-03-30,6.0,Cabo Verde_
2020-03-31,6.0,Cabo Verde_
2020-04-01,6.0,Cabo Verde_
2020-04-02,6.0,Cabo Verde_
2020-01-22,0.0,Cambodia_
2020-01-23,0.0,Cambodia_
2020-01-24,0.0,Cambodia_
2020-01-25,0.0,Cambodia_
2020-01-26,0.0,Cambodia_
2020-01-27,1.0,Cambodia_
2020-01-28,1.0,Cambodia_
2020-01-29,1.0,Cambodia_
2020-01-30,1.0,Cambodia_
2020-01-31,1.0,Cambodia_
2020-02-01,1.0,Cambodia_
2020-02-02,1.0,Cambodia_
2020-02-03,1.0,Cambodia_
2020-02-04,1.0,Cambodia_
2020-02-05,1.0,Cambodia_
2020-02-06,1.0,Cambodia_
2020-02-07,1.0,Cambodia_
2020-02-08,1.0,Cambodia_
2020-02-09,1.0,Cambodia_
2020-02-10,1.0,Cambodia_
2020-02-11,1.0,Cambodia_
2020-02-12,1.0,Cambodia_
2020-02-13,1.0,Cambodia_
2020-02-14,1.0,Cambodia_
2020-02-15,1.0,Cambodia_
2020-02-16,1.0,Cambodia_
2020-02-17,1.0,Cambodia_
2020-02-18,1.0,Cambodia_
2020-02-19,1.0,Cambodia_
2020-02-20,1.0,Cambodia_
2020-02-21,1.0,Cambodia_
2020-02-22,1.0,Cambodia_
2020-02-23,1.0,Cambodia_
2020-02-24,1.0,Cambodia_
2020-02-25,1.0,Cambodia_
2020-02-26,1.0,Cambodia_
2020-02-27,1.0,Cambodia_
2020-02-28,1.0,Cambodia_
2020-02-29,1.0,Cambodia_
2020-03-01,1.0,Cambodia_
2020-03-02,1.0,Cambodia_
2020-03-03,1.0,Cambodia_
2020-03-04,1.0,Cambodia_
2020-03-05,1.0,Cambodia_
2020-03-06,1.0,Cambodia_
2020-03-07,1.0,Cambodia_
2020-03-08,2.0,Cambodia_
2020-03-09,2.0,Cambodia_
2020-03-10,2.0,Cambodia_
2020-03-11,3.0,Cambodia_
2020-03-12,3.0,Cambodia_
2020-03-13,5.0,Cambodia_
2020-03-14,7.0,Cambodia_
2020-03-15,7.0,Cambodia_
2020-03-16,7.0,Cambodia_
2020-03-17,33.0,Cambodia_
2020-03-18,35.0,Cambodia_
2020-03-19,37.0,Cambodia_
2020-03-20,51.0,Cambodia_
2020-03-21,53.0,Cambodia_
2020-03-22,84.0,Cambodia_
2020-03-23,87.0,Cambodia_
2020-03-24,91.0,Cambodia_
2020-03-25,96.0,Cambodia_
2020-03-26,96.0,Cambodia_
2020-03-27,99.0,Cambodia_
2020-03-28,99.0,Cambodia_
2020-03-29,103.0,Cambodia_
2020-03-30,107.0,Cambodia_
2020-03-31,109.0,Cambodia_
2020-04-01,109.0,Cambodia_
2020-04-02,110.0,Cambodia_
2020-01-22,0.0,Cameroon_
2020-01-23,0.0,Cameroon_
2020-01-24,0.0,Cameroon_
2020-01-25,0.0,Cameroon_
2020-01-26,0.0,Cameroon_
2020-01-27,0.0,Cameroon_
2020-01-28,0.0,Cameroon_
2020-01-29,0.0,Cameroon_
2020-01-30,0.0,Cameroon_
2020-01-31,0.0,Cameroon_
2020-02-01,0.0,Cameroon_
2020-02-02,0.0,Cameroon_
2020-02-03,0.0,Cameroon_
2020-02-04,0.0,Cameroon_
2020-02-05,0.0,Cameroon_
2020-02-06,0.0,Cameroon_
2020-02-07,0.0,Cameroon_
2020-02-08,0.0,Cameroon_
2020-02-09,0.0,Cameroon_
2020-02-10,0.0,Cameroon_
2020-02-11,0.0,Cameroon_
2020-02-12,0.0,Cameroon_
2020-02-13,0.0,Cameroon_
2020-02-14,0.0,Cameroon_
2020-02-15,0.0,Cameroon_
2020-02-16,0.0,Cameroon_
2020-02-17,0.0,Cameroon_
2020-02-18,0.0,Cameroon_
2020-02-19,0.0,Cameroon_
2020-02-20,0.0,Cameroon_
2020-02-21,0.0,Cameroon_
2020-02-22,0.0,Cameroon_
2020-02-23,0.0,Cameroon_
2020-02-24,0.0,Cameroon_
2020-02-25,0.0,Cameroon_
2020-02-26,0.0,Cameroon_
2020-02-27,0.0,Cameroon_
2020-02-28,0.0,Cameroon_
2020-02-29,0.0,Cameroon_
2020-03-01,0.0,Cameroon_
2020-03-02,0.0,Cameroon_
2020-03-03,0.0,Cameroon_
2020-03-04,0.0,Cameroon_
2020-03-05,0.0,Cameroon_
2020-03-06,1.0,Cameroon_
2020-03-07,1.0,Cameroon_
2020-03-08,2.0,Cameroon_
2020-03-09,2.0,Cameroon_
2020-03-10,2.0,Cameroon_
2020-03-11,2.0,Cameroon_
2020-03-12,2.0,Cameroon_
2020-03-13,2.0,Cameroon_
2020-03-14,2.0,Cameroon_
2020-03-15,2.0,Cameroon_
2020-03-16,4.0,Cameroon_
2020-03-17,10.0,Cameroon_
2020-03-18,10.0,Cameroon_
2020-03-19,13.0,Cameroon_
2020-03-20,20.0,Cameroon_
2020-03-21,27.0,Cameroon_
2020-03-22,40.0,Cameroon_
2020-03-23,56.0,Cameroon_
2020-03-24,66.0,Cameroon_
2020-03-25,75.0,Cameroon_
2020-03-26,75.0,Cameroon_
2020-03-27,91.0,Cameroon_
2020-03-28,91.0,Cameroon_
2020-03-29,139.0,Cameroon_
2020-03-30,139.0,Cameroon_
2020-03-31,193.0,Cameroon_
2020-04-01,233.0,Cameroon_
2020-04-02,306.0,Cameroon_
2020-01-22,0.0,Canada_Alberta
2020-01-23,0.0,Canada_Alberta
2020-01-24,0.0,Canada_Alberta
2020-01-25,0.0,Canada_Alberta
2020-01-26,0.0,Canada_Alberta
2020-01-27,0.0,Canada_Alberta
2020-01-28,0.0,Canada_Alberta
2020-01-29,0.0,Canada_Alberta
2020-01-30,0.0,Canada_Alberta
2020-01-31,0.0,Canada_Alberta
2020-02-01,0.0,Canada_Alberta
2020-02-02,0.0,Canada_Alberta
2020-02-03,0.0,Canada_Alberta
2020-02-04,0.0,Canada_Alberta
2020-02-05,0.0,Canada_Alberta
2020-02-06,0.0,Canada_Alberta
2020-02-07,0.0,Canada_Alberta
2020-02-08,0.0,Canada_Alberta
2020-02-09,0.0,Canada_Alberta
2020-02-10,0.0,Canada_Alberta
2020-02-11,0.0,Canada_Alberta
2020-02-12,0.0,Canada_Alberta
2020-02-13,0.0,Canada_Alberta
2020-02-14,0.0,Canada_Alberta
2020-02-15,0.0,Canada_Alberta
2020-02-16,0.0,Canada_Alberta
2020-02-17,0.0,Canada_Alberta
2020-02-18,0.0,Canada_Alberta
2020-02-19,0.0,Canada_Alberta
2020-02-20,0.0,Canada_Alberta
2020-02-21,0.0,Canada_Alberta
2020-02-22,0.0,Canada_Alberta
2020-02-23,0.0,Canada_Alberta
2020-02-24,0.0,Canada_Alberta
2020-02-25,0.0,Canada_Alberta
2020-02-26,0.0,Canada_Alberta
2020-02-27,0.0,Canada_Alberta
2020-02-28,0.0,Canada_Alberta
2020-02-29,0.0,Canada_Alberta
2020-03-01,0.0,Canada_Alberta
2020-03-02,0.0,Canada_Alberta
2020-03-03,0.0,Canada_Alberta
2020-03-04,0.0,Canada_Alberta
2020-03-05,0.0,Canada_Alberta
2020-03-06,1.0,Canada_Alberta
2020-03-07,2.0,Canada_Alberta
2020-03-08,4.0,Canada_Alberta
2020-03-09,7.0,Canada_Alberta
2020-03-10,7.0,Canada_Alberta
2020-03-11,19.0,Canada_Alberta
2020-03-12,19.0,Canada_Alberta
2020-03-13,29.0,Canada_Alberta
2020-03-14,29.0,Canada_Alberta
2020-03-15,39.0,Canada_Alberta
2020-03-16,56.0,Canada_Alberta
